timestamp,phase,airspeed_kts,altitude_ft,pitch_deg,roll_deg,yaw_deg,engine_rpm_pct,egt_c,fuel_flow_kgph,oil_pressure_psi,oil_temp_c,vibration_g,ambient_temp_c,anomaly_type
2026-02-01 10:17:11,cruise,360.06,9045.1,-0.05,-0.18,-0.16,82.21,720.55,1646.17,56.98,82.06,0.794,-3.07,none
2026-02-01 10:17:12,cruise,360.39,9044.8,-0.06,-0.14,-0.26,82.18,720.57,1647.3,56.99,82.05,0.797,-3.08,none
2026-02-01 10:17:13,cruise,360.2,9044.4,-0.1,-0.13,-0.21,82.2,719.87,1649.7,57.04,82.03,0.797,-3.11,none
2026-02-01 10:17:14,cruise,360.05,9044.9,-0.11,-0.14,-0.16,82.22,719.67,1652.57,57.02,82.02,0.794,-3.14,none
2026-02-01 10:17:15,cruise,360.21,9045.3,-0.06,-0.13,-0.15,82.2,719.94,1655.5,57.04,82.07,0.789,-3.11,none
2026-02-01 10:17:16,cruise,360.15,9045.0,-0.03,-0.13,-0.12,82.2,719.99,1656.11,57.07,82.03,0.788,-3.08,none
2026-02-01 10:17:17,cruise,360.01,9045.5,-0.06,-0.04,-0.13,82.26,719.98,1657.54,57.13,82.0,0.786,-3.07,none
2026-02-01 10:17:18,cruise,359.87,9045.3,-0.04,-0.11,-0.08,82.28,720.22,1656.72,57.16,82.02,0.786,-3.1,none
2026-02-01 10:17:19,cruise,360.13,9045.0,-0.04,-0.14,-0.1,82.29,719.19,1654.36,57.16,81.97,0.785,-3.1,none
2026-02-01 10:17:20,cruise,360.09,9044.7,-0.07,-0.22,-0.06,82.36,719.08,1655.18,57.16,81.98,0.798,-3.13,none
2026-02-01 10:17:21,cruise,359.88,9044.9,-0.05,-0.2,-0.08,82.36,718.8,1653.74,57.12,81.98,0.797,-3.15,none
2026-02-01 10:17:22,cruise,359.97,9044.7,-0.05,-0.1,-0.1,82.35,719.86,1652.08,57.17,82.01,0.795,-3.1,none
2026-02-01 10:17:23,cruise,359.94,9044.8,-0.01,-0.09,-0.07,82.35,719.08,1650.73,57.18,82.02,0.795,-3.14,none
2026-02-01 10:17:24,cruise,359.9,9044.3,-0.04,-0.05,-0.07,82.28,719.82,1649.58,57.17,82.02,0.796,-3.12,none
2026-02-01 10:17:25,cruise,359.93,9043.8,-0.03,-0.1,-0.11,82.24,721.11,1650.96,57.08,82.02,0.806,-3.1,none
2026-02-01 10:17:26,cruise,359.98,9043.8,0.01,-0.08,-0.14,82.22,721.54,1657.84,57.01,82.0,0.809,-3.13,none
2026-02-01 10:17:27,cruise,360.01,9043.9,0.01,-0.16,-0.14,82.28,722.06,1659.89,57.02,81.99,0.804,-3.15,none
2026-02-01 10:17:28,cruise,360.01,9043.8,-0.0,-0.15,-0.1,82.26,722.52,1663.17,57.04,81.98,0.816,-3.1,none
2026-02-01 10:17:29,cruise,360.19,9044.2,-0.02,-0.16,-0.1,82.22,722.13,1661.75,57.0,81.95,0.809,-3.1,none
2026-02-01 10:17:30,cruise,360.19,9044.6,-0.03,-0.18,-0.05,82.17,722.45,1660.21,57.11,81.94,0.814,-3.12,none
2026-02-01 10:17:31,cruise,360.15,9045.0,-0.03,-0.11,-0.04,82.16,722.85,1658.19,57.09,81.96,0.812,-3.13,none
2026-02-01 10:17:32,cruise,360.17,9045.4,-0.02,-0.04,0.02,82.16,721.86,1655.68,57.17,81.98,0.806,-3.14,none
2026-02-01 10:17:33,cruise,360.0,9045.5,-0.03,-0.03,0.01,82.18,721.07,1656.97,57.26,81.93,0.799,-3.07,none
2026-02-01 10:17:34,cruise,360.02,9045.4,-0.03,0.08,-0.03,82.16,721.22,1653.01,57.38,81.94,0.804,-3.08,none
2026-02-01 10:17:35,cruise,359.96,9045.2,-0.03,0.18,-0.01,82.13,721.0,1653.56,57.31,81.96,0.801,-3.06,none
2026-02-01 10:17:36,cruise,360.06,9045.0,-0.03,0.19,-0.01,82.08,720.73,1654.25,57.32,81.99,0.797,-3.04,none
2026-02-01 10:17:37,cruise,360.14,9045.5,-0.03,0.17,0.04,82.11,720.66,1647.81,57.27,81.93,0.788,-3.06,none
2026-02-01 10:17:38,cruise,360.4,9045.5,-0.03,0.12,-0.04,82.1,720.47,1643.94,57.17,81.94,0.788,-3.05,none
2026-02-01 10:17:39,cruise,360.41,9045.5,-0.02,0.14,-0.06,82.07,720.35,1641.0,57.24,81.93,0.784,-3.02,none
2026-02-01 10:17:40,cruise,360.37,9045.2,-0.03,0.13,-0.1,82.12,719.56,1640.34,57.24,81.91,0.79,-3.04,none
2026-02-01 10:17:41,cruise,360.38,9045.4,-0.04,0.09,-0.17,82.1,719.82,1639.86,57.24,81.89,0.787,-3.0,none
2026-02-01 10:17:42,cruise,360.51,9045.2,-0.01,0.09,-0.1,82.06,719.67,1640.16,57.15,81.88,0.792,-2.97,none
2026-02-01 10:17:43,cruise,360.46,9045.2,-0.02,0.14,-0.14,82.07,719.9,1642.57,57.07,81.89,0.792,-2.98,none
2026-02-01 10:17:44,cruise,360.34,9045.9,0.03,0.14,-0.11,82.06,720.26,1646.04,57.12,81.94,0.789,-3.0,none
2026-02-01 10:17:45,cruise,360.31,9045.9,0.0,0.13,-0.14,82.04,721.46,1643.83,57.12,81.93,0.782,-2.99,none
2026-02-01 10:17:46,cruise,360.35,9046.0,-0.01,0.09,-0.22,82.01,721.28,1640.46,57.14,81.96,0.788,-2.98,none
2026-02-01 10:17:47,cruise,360.26,9046.1,0.0,0.02,-0.26,82.02,720.19,1641.53,57.22,81.94,0.796,-3.03,none
2026-02-01 10:17:48,cruise,360.33,9046.6,-0.03,-0.0,-0.27,82.03,720.91,1647.43,57.24,81.94,0.796,-3.02,none
2026-02-01 10:17:49,cruise,360.45,9047.0,-0.01,-0.08,-0.24,82.04,719.37,1648.07,57.21,81.91,0.8,-3.05,none
2026-02-01 10:17:50,cruise,360.41,9047.6,-0.0,-0.05,-0.21,82.08,718.41,1650.78,57.18,81.92,0.8,-3.0,none
2026-02-01 10:17:51,cruise,360.43,9047.6,-0.01,-0.04,-0.12,82.1,718.74,1646.17,57.28,81.97,0.798,-2.99,none
2026-02-01 10:17:52,cruise,360.37,9048.1,0.01,-0.06,-0.11,82.08,719.18,1649.17,57.25,81.97,0.802,-2.99,none
2026-02-01 10:17:53,cruise,360.42,9048.1,0.04,-0.1,-0.06,82.1,718.22,1648.68,57.23,81.97,0.794,-3.01,none
2026-02-01 10:17:54,cruise,360.28,9047.8,0.06,-0.06,-0.13,82.13,718.14,1647.6,57.21,81.96,0.798,-3.05,none
2026-02-01 10:17:55,cruise,360.25,9047.2,0.08,-0.07,-0.15,82.17,718.06,1647.7,57.2,81.98,0.788,-3.0,none
2026-02-01 10:17:56,cruise,360.16,9047.1,0.1,-0.11,-0.13,82.18,717.84,1647.1,57.28,81.95,0.787,-3.0,none
2026-02-01 10:17:57,cruise,359.99,9047.0,0.09,-0.13,-0.13,82.17,718.88,1646.66,57.22,81.95,0.791,-3.01,none
2026-02-01 10:17:58,cruise,360.14,9046.8,0.11,-0.14,-0.06,82.15,720.05,1646.22,57.13,81.97,0.788,-3.07,none
2026-02-01 10:17:59,cruise,360.22,9046.9,0.09,-0.16,-0.06,82.14,720.04,1645.56,57.07,81.96,0.783,-3.1,none
2026-02-01 10:18:00,cruise,360.05,9046.6,0.08,-0.21,-0.02,82.14,720.1,1644.67,57.13,81.99,0.79,-3.07,none
2026-02-01 10:18:01,cruise,359.93,9046.4,0.06,-0.2,-0.0,82.16,720.68,1642.76,57.12,81.98,0.798,-3.09,none
2026-02-01 10:18:02,cruise,359.83,9045.7,0.06,-0.19,0.04,82.16,720.84,1648.56,57.13,82.01,0.812,-3.09,none
2026-02-01 10:18:03,cruise,359.59,9045.4,0.07,-0.17,0.14,82.14,721.4,1650.62,57.11,81.99,0.807,-3.08,none
2026-02-01 10:18:04,cruise,359.52,9045.2,0.08,-0.16,0.13,82.15,721.36,1654.04,57.04,81.97,0.801,-3.12,none
2026-02-01 10:18:05,cruise,359.4,9045.3,0.08,-0.08,0.17,82.18,721.96,1652.39,56.98,82.0,0.801,-3.15,none
2026-02-01 10:18:06,cruise,359.33,9045.5,0.08,0.01,0.17,82.15,720.78,1653.27,56.96,81.98,0.802,-3.15,none
2026-02-01 10:18:07,cruise,359.1,9045.3,0.09,-0.08,0.17,82.18,721.14,1655.24,57.02,81.97,0.8,-3.17,none
2026-02-01 10:18:08,cruise,359.3,9044.9,0.07,-0.07,0.27,82.15,720.69,1653.49,57.11,81.96,0.804,-3.16,none
2026-02-01 10:18:09,cruise,359.32,9044.5,0.04,-0.03,0.29,82.13,720.07,1651.97,57.07,81.91,0.809,-3.12,none
2026-02-01 10:18:10,cruise,359.48,9044.6,0.09,0.07,0.26,82.12,718.03,1651.73,57.09,81.92,0.806,-3.1,none
2026-02-01 10:18:11,cruise,359.57,9044.8,0.15,0.13,0.38,82.1,718.12,1653.89,57.16,81.89,0.806,-3.09,none
2026-02-01 10:18:12,cruise,359.56,9044.9,0.09,0.16,0.37,82.1,718.47,1654.82,57.1,81.91,0.802,-3.05,none
2026-02-01 10:18:13,cruise,359.28,9044.6,0.09,0.13,0.35,82.04,718.57,1651.31,57.16,81.92,0.791,-3.02,none
2026-02-01 10:18:14,cruise,359.32,9044.5,0.1,0.18,0.33,82.02,718.78,1650.5,57.24,81.94,0.79,-3.03,none
2026-02-01 10:18:15,cruise,359.11,9043.8,0.09,0.14,0.3,82.04,718.74,1648.9,57.29,81.93,0.79,-3.08,none
2026-02-01 10:18:16,cruise,359.03,9044.0,0.12,0.08,0.22,82.03,718.12,1651.39,57.38,81.93,0.791,-3.05,none
2026-02-01 10:18:17,cruise,359.29,9043.6,0.1,0.17,0.14,82.01,716.8,1648.58,57.39,81.97,0.798,-3.01,none
2026-02-01 10:18:18,cruise,359.31,9043.9,0.08,0.21,0.05,82.01,717.53,1648.16,57.45,81.96,0.795,-3.03,none
2026-02-01 10:18:19,cruise,359.44,9044.3,0.04,0.24,0.06,82.01,717.82,1647.68,57.48,81.99,0.8,-3.02,none
2026-02-01 10:18:20,cruise,359.57,9044.3,0.04,0.23,0.12,82.0,717.69,1648.15,57.44,82.0,0.804,-3.03,none
2026-02-01 10:18:21,cruise,359.76,9044.0,0.03,0.19,0.1,81.99,717.72,1650.1,57.45,81.97,0.804,-3.05,none
2026-02-01 10:18:22,cruise,359.98,9043.7,0.07,0.21,0.11,82.03,717.4,1652.19,57.46,81.94,0.803,-3.03,none
2026-02-01 10:18:23,cruise,359.91,9043.6,0.09,0.21,0.03,82.0,716.67,1652.2,57.46,81.99,0.811,-3.02,none
2026-02-01 10:18:24,cruise,359.92,9043.7,0.12,0.18,0.08,81.99,716.75,1652.05,57.45,81.98,0.818,-2.99,none
2026-02-01 10:18:25,cruise,359.92,9043.8,0.11,0.14,0.05,82.03,716.67,1650.91,57.36,81.93,0.814,-2.98,none
2026-02-01 10:18:26,cruise,359.8,9044.1,0.14,0.11,0.1,82.02,716.04,1653.08,57.4,81.94,0.813,-2.99,none
2026-02-01 10:18:27,cruise,359.8,9044.7,0.16,0.08,0.02,82.0,716.28,1650.91,57.4,81.95,0.803,-2.98,none
2026-02-01 10:18:28,cruise,359.67,9045.3,0.16,0.06,-0.0,82.03,715.86,1652.54,57.45,81.95,0.801,-2.97,none
2026-02-01 10:18:29,cruise,359.72,9045.0,0.14,0.07,-0.01,82.06,716.52,1650.87,57.45,81.98,0.804,-2.96,none
2026-02-01 10:18:30,cruise,360.05,9044.6,0.16,0.03,-0.03,82.04,716.52,1653.41,57.52,81.93,0.81,-2.9,none
2026-02-01 10:18:31,cruise,360.1,9044.3,0.15,0.0,0.05,82.03,717.8,1652.8,57.5,81.97,0.807,-2.94,none
2026-02-01 10:18:32,cruise,360.3,9044.8,0.13,0.08,0.01,82.04,717.37,1649.71,57.48,81.96,0.803,-2.95,none
2026-02-01 10:18:33,cruise,360.22,9045.3,0.18,0.08,-0.04,82.03,718.15,1646.81,57.45,81.94,0.801,-2.91,none
2026-02-01 10:18:34,cruise,360.03,9045.3,0.22,0.13,-0.12,82.08,717.85,1645.95,57.47,81.96,0.804,-2.92,none
2026-02-01 10:18:35,cruise,359.86,9045.9,0.19,0.11,-0.03,82.07,719.29,1645.54,57.39,81.98,0.802,-2.93,none
2026-02-01 10:18:36,cruise,359.94,9046.0,0.16,0.01,-0.14,82.1,719.9,1646.02,57.33,82.01,0.809,-2.97,none
2026-02-01 10:18:37,cruise,359.9,9046.2,0.2,-0.03,-0.11,82.07,720.02,1650.09,57.37,81.99,0.815,-2.98,none
2026-02-01 10:18:38,cruise,360.16,9046.4,0.22,-0.02,-0.14,82.09,720.28,1649.78,57.38,82.01,0.821,-3.03,none
2026-02-01 10:18:39,cruise,359.91,9046.4,0.24,0.0,-0.12,82.13,720.29,1651.44,57.27,81.99,0.822,-2.98,none
2026-02-01 10:18:40,cruise,360.04,9046.7,0.22,0.01,-0.16,82.13,720.27,1648.96,57.32,81.98,0.814,-2.98,none
2026-02-01 10:18:41,cruise,360.14,9046.3,0.18,0.07,-0.1,82.11,720.2,1645.88,57.21,82.01,0.81,-3.01,none
2026-02-01 10:18:42,cruise,359.94,9046.0,0.19,0.0,-0.05,82.12,721.27,1646.31,57.2,81.98,0.806,-2.99,none
2026-02-01 10:18:43,cruise,360.12,9045.7,0.2,0.02,-0.01,82.09,721.68,1646.49,57.13,82.0,0.813,-2.97,none
2026-02-01 10:18:44,cruise,360.04,9045.6,0.24,-0.06,0.01,82.1,721.59,1645.64,57.07,81.99,0.813,-2.93,none
2026-02-01 10:18:45,cruise,359.88,9045.7,0.24,-0.06,-0.03,82.08,721.06,1645.97,57.01,82.0,0.812,-2.95,none
2026-02-01 10:18:46,cruise,359.81,9046.0,0.26,-0.03,-0.03,82.1,720.34,1643.54,56.98,82.04,0.809,-2.93,none
2026-02-01 10:18:47,cruise,359.58,9045.5,0.19,-0.03,-0.0,82.08,720.37,1644.15,57.04,82.09,0.813,-2.94,none
2026-02-01 10:18:48,cruise,359.5,9046.0,0.15,0.02,0.03,82.13,720.52,1643.56,57.05,82.04,0.809,-2.87,none
2026-02-01 10:18:49,cruise,359.42,9046.1,0.13,0.04,0.04,82.14,720.01,1644.58,57.06,82.04,0.806,-2.89,none
2026-02-01 10:18:50,cruise,359.59,9046.1,0.14,0.09,-0.02,82.07,719.81,1645.68,57.08,82.02,0.809,-2.94,none
2026-02-01 10:18:51,cruise,359.56,9046.2,0.13,0.12,-0.05,82.04,720.66,1644.1,57.01,82.04,0.806,-2.97,none
2026-02-01 10:18:52,cruise,359.75,9045.8,0.13,0.12,-0.01,82.04,720.15,1647.17,57.03,82.07,0.808,-2.97,none
2026-02-01 10:18:53,cruise,359.88,9045.7,0.14,0.18,-0.02,82.01,720.13,1643.7,56.99,82.09,0.814,-3.0,none
2026-02-01 10:18:54,cruise,360.02,9046.2,0.16,0.18,0.03,81.98,720.12,1644.81,57.03,82.11,0.82,-2.99,none
2026-02-01 10:18:55,cruise,359.92,9046.3,0.13,0.22,0.01,81.98,719.94,1641.8,56.99,82.13,0.818,-3.05,none
2026-02-01 10:18:56,cruise,359.85,9045.9,0.15,0.21,-0.0,81.98,719.52,1644.04,56.96,82.11,0.821,-3.02,none
2026-02-01 10:18:57,cruise,359.69,9045.5,0.15,0.18,-0.01,81.95,719.19,1644.88,57.05,82.19,0.823,-3.06,none
2026-02-01 10:18:58,cruise,359.53,9045.4,0.11,0.19,0.06,81.96,719.02,1649.94,57.08,82.2,0.823,-3.14,none
2026-02-01 10:18:59,cruise,359.78,9045.4,0.08,0.04,0.1,81.94,719.97,1651.26,57.02,82.21,0.813,-3.14,none
2026-02-01 10:19:00,cruise,359.91,9044.8,0.11,0.08,-0.03,81.98,719.01,1653.17,57.03,82.2,0.817,-3.17,none
2026-02-01 10:19:01,cruise,359.65,9044.2,0.12,0.18,0.04,81.97,718.52,1654.12,57.03,82.15,0.803,-3.13,none
2026-02-01 10:19:02,cruise,359.73,9043.6,0.11,0.19,0.04,82.01,718.41,1651.38,56.98,82.15,0.793,-3.13,none
2026-02-01 10:19:03,cruise,359.59,9043.5,0.07,0.21,0.09,82.02,717.86,1652.58,56.87,82.14,0.797,-3.14,none
2026-02-01 10:19:04,cruise,359.81,9043.4,0.07,0.26,0.05,82.0,719.0,1651.56,56.98,82.16,0.79,-3.14,none
2026-02-01 10:19:05,cruise,359.78,9043.4,0.08,0.24,0.06,81.98,719.31,1651.53,56.96,82.17,0.796,-3.14,none
2026-02-01 10:19:06,cruise,359.85,9043.7,0.05,0.22,0.08,81.99,720.43,1652.88,56.95,82.16,0.803,-3.14,none
2026-02-01 10:19:07,cruise,359.85,9043.4,0.04,0.3,0.01,81.96,720.65,1654.68,56.95,82.16,0.802,-3.16,none
2026-02-01 10:19:08,cruise,359.48,9042.9,0.05,0.25,-0.01,81.95,720.6,1653.7,56.93,82.2,0.799,-3.16,none
2026-02-01 10:19:09,cruise,359.48,9042.7,0.02,0.28,-0.01,81.96,721.37,1656.34,56.94,82.21,0.799,-3.2,none
2026-02-01 10:19:10,cruise,359.5,9042.8,0.03,0.28,-0.08,81.99,722.34,1655.41,56.96,82.19,0.796,-3.21,none
2026-02-01 10:19:11,cruise,359.53,9042.7,-0.0,0.34,-0.1,81.99,723.41,1655.24,56.9,82.19,0.796,-3.21,none
2026-02-01 10:19:12,cruise,359.57,9043.0,0.02,0.31,-0.1,82.03,723.59,1654.25,56.87,82.14,0.788,-3.24,none
2026-02-01 10:19:13,cruise,359.76,9042.5,0.04,0.22,-0.12,82.0,723.85,1653.77,56.89,82.14,0.784,-3.3,none
2026-02-01 10:19:14,cruise,359.79,9042.1,0.03,0.19,-0.1,82.03,724.25,1652.93,56.87,82.16,0.785,-3.29,none
2026-02-01 10:19:15,cruise,359.68,9042.2,0.03,0.14,-0.05,82.05,724.41,1651.77,56.94,82.21,0.783,-3.29,none
2026-02-01 10:19:16,cruise,359.64,9041.9,0.05,0.15,-0.11,82.03,724.1,1652.7,57.0,82.19,0.785,-3.26,none
2026-02-01 10:19:17,cruise,359.38,9042.1,0.03,0.18,-0.08,82.03,724.85,1650.05,56.96,82.17,0.782,-3.27,none
2026-02-01 10:19:18,cruise,359.55,9041.8,0.04,0.12,-0.11,81.99,724.94,1653.25,56.94,82.15,0.777,-3.27,none
2026-02-01 10:19:19,cruise,359.41,9041.5,0.02,0.14,-0.19,81.99,724.14,1652.81,56.91,82.13,0.779,-3.28,none
2026-02-01 10:19:20,cruise,359.32,9041.7,0.01,0.08,-0.17,81.96,724.03,1654.23,56.95,82.15,0.778,-3.25,none
2026-02-01 10:19:21,cruise,359.47,9042.2,-0.01,0.07,-0.19,81.97,724.37,1655.65,56.94,82.18,0.784,-3.27,none
2026-02-01 10:19:22,cruise,359.64,9042.5,-0.04,0.1,-0.15,81.99,724.62,1658.61,56.84,82.13,0.788,-3.2,none
2026-02-01 10:19:23,cruise,359.97,9042.8,-0.05,0.12,-0.17,82.02,723.98,1656.78,56.82,82.15,0.787,-3.14,none
2026-02-01 10:19:24,cruise,359.97,9042.7,-0.07,0.16,-0.27,82.01,723.27,1655.13,56.92,82.12,0.791,-3.18,none
2026-02-01 10:19:25,cruise,359.79,9043.1,-0.1,0.09,-0.25,81.98,723.36,1654.29,56.96,82.12,0.789,-3.14,none
2026-02-01 10:19:26,cruise,360.15,9043.3,-0.12,0.08,-0.25,81.96,723.28,1652.72,56.96,82.12,0.792,-3.17,none
2026-02-01 10:19:27,cruise,360.25,9043.6,-0.11,0.07,-0.31,81.94,723.09,1656.13,56.95,82.16,0.801,-3.17,none
2026-02-01 10:19:28,cruise,360.3,9043.8,-0.11,0.09,-0.31,81.89,723.54,1653.4,57.02,82.2,0.801,-3.14,none
2026-02-01 10:19:29,cruise,360.25,9043.7,-0.15,0.01,-0.24,81.94,722.82,1653.28,57.0,82.2,0.81,-3.17,none
2026-02-01 10:19:30,cruise,360.3,9043.5,-0.14,0.06,-0.22,81.95,722.93,1653.36,56.96,82.18,0.804,-3.14,none
2026-02-01 10:19:31,cruise,360.14,9043.3,-0.11,0.03,-0.24,81.96,721.24,1653.38,56.99,82.17,0.801,-3.15,none
2026-02-01 10:19:32,cruise,360.05,9044.1,-0.13,-0.02,-0.19,81.96,721.07,1650.01,56.98,82.17,0.795,-3.12,none
2026-02-01 10:19:33,cruise,360.33,9044.8,-0.15,0.03,-0.12,82.0,720.59,1649.65,56.99,82.17,0.79,-3.13,none
2026-02-01 10:19:34,cruise,360.38,9045.1,-0.12,0.05,-0.21,81.97,720.21,1650.56,56.99,82.16,0.787,-3.1,none
2026-02-01 10:19:35,cruise,360.43,9045.1,-0.12,0.04,-0.09,81.99,720.35,1652.85,56.99,82.11,0.795,-3.07,none
2026-02-01 10:19:36,cruise,360.59,9045.5,-0.08,0.02,-0.05,81.93,719.82,1654.33,57.01,82.11,0.797,-3.04,none
2026-02-01 10:19:37,cruise,360.55,9045.4,-0.09,-0.03,-0.08,81.88,720.44,1655.7,56.92,82.13,0.802,-3.03,none
2026-02-01 10:19:38,cruise,360.58,9046.0,-0.07,-0.01,-0.1,81.84,719.42,1654.73,56.86,82.14,0.81,-3.0,none
2026-02-01 10:19:39,cruise,360.58,9046.4,-0.08,0.06,-0.2,81.81,719.03,1655.36,56.85,82.16,0.804,-3.0,none
2026-02-01 10:19:40,cruise,360.64,9046.3,-0.06,0.08,-0.27,81.8,718.48,1656.64,56.76,82.12,0.808,-2.99,none
2026-02-01 10:19:41,cruise,360.74,9046.5,-0.09,0.1,-0.17,81.87,718.27,1658.48,56.76,82.12,0.809,-3.01,none
2026-02-01 10:19:42,cruise,360.9,9047.2,-0.09,0.09,-0.3,81.88,717.79,1659.42,56.73,82.12,0.816,-3.0,none
2026-02-01 10:19:43,cruise,360.89,9047.7,-0.13,0.18,-0.25,81.91,717.6,1659.67,56.77,82.12,0.817,-2.98,none
2026-02-01 10:19:44,cruise,360.91,9048.2,-0.15,0.12,-0.23,81.92,718.81,1657.3,56.78,82.1,0.817,-2.98,none
2026-02-01 10:19:45,cruise,361.08,9048.1,-0.12,0.15,-0.21,81.91,718.89,1656.85,56.81,82.05,0.812,-2.98,none
2026-02-01 10:19:46,cruise,361.13,9048.0,-0.12,0.19,-0.28,81.88,717.46,1655.99,56.83,82.03,0.802,-3.01,none
2026-02-01 10:19:47,cruise,361.03,9048.0,-0.06,0.22,-0.33,81.9,717.83,1650.12,56.89,82.09,0.792,-3.04,none
2026-02-01 10:19:48,cruise,360.86,9048.0,-0.05,0.11,-0.34,81.89,718.55,1652.4,56.84,82.06,0.799,-3.07,none
2026-02-01 10:19:49,cruise,360.76,9048.2,-0.02,0.17,-0.25,81.86,718.77,1653.91,56.87,82.06,0.792,-3.06,none
2026-02-01 10:19:50,cruise,360.79,9048.2,0.0,0.15,-0.24,81.89,719.45,1652.12,56.81,82.07,0.792,-3.07,none
2026-02-01 10:19:51,cruise,360.47,9047.8,-0.03,0.12,-0.27,81.93,719.35,1651.51,56.77,82.1,0.794,-3.06,none
2026-02-01 10:19:52,cruise,360.49,9048.1,-0.06,0.12,-0.18,81.94,719.75,1650.01,56.8,82.08,0.785,-3.07,none
2026-02-01 10:19:53,cruise,360.3,9047.7,-0.06,0.05,-0.13,81.99,719.66,1649.84,56.7,82.03,0.791,-3.05,none
2026-02-01 10:19:54,cruise,360.22,9048.0,-0.03,0.09,-0.15,81.94,720.11,1649.87,56.65,82.06,0.783,-3.03,none
2026-02-01 10:19:55,cruise,360.2,9047.9,-0.02,0.04,-0.12,81.93,719.8,1648.38,56.7,82.05,0.781,-3.07,none
2026-02-01 10:19:56,cruise,360.35,9048.3,0.02,0.07,-0.11,81.86,720.53,1646.01,56.68,82.07,0.78,-3.07,none
2026-02-01 10:19:57,cruise,360.44,9047.9,0.01,0.06,-0.12,81.87,720.08,1646.24,56.7,82.08,0.793,-3.07,none
2026-02-01 10:19:58,cruise,360.32,9048.1,-0.02,0.02,-0.17,81.86,719.3,1650.2,56.73,82.04,0.797,-3.06,none
2026-02-01 10:19:59,cruise,360.31,9048.0,-0.01,0.02,-0.04,81.89,718.99,1647.94,56.66,82.03,0.797,-3.06,none
2026-02-01 10:20:00,cruise,360.39,9047.8,-0.03,0.02,-0.07,81.9,717.59,1647.99,56.7,82.06,0.795,-3.09,none
2026-02-01 10:20:01,cruise,360.22,9047.7,-0.05,-0.05,-0.08,81.91,717.1,1650.43,56.71,82.05,0.792,-3.12,none
2026-02-01 10:20:02,cruise,360.37,9048.1,-0.05,-0.03,-0.14,81.89,715.69,1647.52,56.75,82.08,0.796,-3.14,none
2026-02-01 10:20:03,cruise,360.25,9047.6,-0.08,-0.04,-0.08,81.95,716.65,1652.12,56.71,82.12,0.793,-3.16,none
2026-02-01 10:20:04,cruise,360.23,9047.5,-0.1,-0.1,-0.01,81.95,716.49,1651.53,56.76,82.09,0.797,-3.16,none
2026-02-01 10:20:05,cruise,360.23,9047.2,-0.12,-0.16,0.06,81.99,717.7,1652.85,56.82,82.13,0.793,-3.16,none
2026-02-01 10:20:06,cruise,360.16,9046.8,-0.1,-0.15,-0.01,81.97,716.84,1652.36,56.76,82.16,0.794,-3.14,none
2026-02-01 10:20:07,cruise,360.09,9045.9,-0.11,-0.16,-0.0,81.96,716.71,1652.14,56.83,82.15,0.79,-3.17,none
2026-02-01 10:20:08,cruise,360.0,9046.0,-0.09,-0.24,0.04,81.96,717.18,1651.38,56.91,82.15,0.799,-3.19,none
2026-02-01 10:20:09,cruise,360.18,9045.9,-0.08,-0.22,0.05,81.94,716.51,1652.64,56.89,82.16,0.798,-3.2,none
2026-02-01 10:20:10,cruise,360.12,9045.6,-0.1,-0.24,0.04,81.96,717.51,1652.41,56.77,82.2,0.797,-3.22,none
2026-02-01 10:20:11,cruise,359.9,9045.4,-0.11,-0.24,0.08,81.98,717.61,1649.76,56.77,82.22,0.802,-3.22,none
2026-02-01 10:20:12,cruise,359.81,9045.2,-0.14,-0.32,0.05,81.92,717.03,1651.58,56.74,82.16,0.807,-3.23,none
2026-02-01 10:20:13,cruise,359.98,9045.1,-0.12,-0.29,0.09,81.91,717.55,1649.16,56.83,82.18,0.8,-3.22,none
2026-02-01 10:20:14,cruise,359.87,9045.0,-0.1,-0.29,0.07,81.94,717.38,1651.44,56.71,82.21,0.803,-3.2,none
2026-02-01 10:20:15,cruise,359.86,9044.3,-0.09,-0.22,0.07,81.93,717.24,1651.15,56.75,82.19,0.805,-3.16,none
2026-02-01 10:20:16,cruise,360.04,9044.6,-0.05,-0.22,0.17,81.96,717.24,1650.78,56.75,82.21,0.811,-3.17,none
2026-02-01 10:20:17,cruise,360.13,9044.5,-0.0,-0.19,0.14,81.97,716.85,1648.2,56.78,82.22,0.811,-3.16,none
2026-02-01 10:20:18,cruise,360.31,9044.4,0.02,-0.15,0.08,81.97,716.37,1648.6,56.81,82.19,0.804,-3.17,none
2026-02-01 10:20:19,cruise,360.39,9044.2,0.01,-0.2,0.07,81.99,716.79,1648.6,56.74,82.17,0.805,-3.15,none
2026-02-01 10:20:20,cruise,360.3,9044.2,0.01,-0.18,-0.01,81.98,716.41,1649.02,56.71,82.2,0.809,-3.14,none
2026-02-01 10:20:21,cruise,360.19,9044.3,-0.02,-0.13,-0.03,82.03,716.49,1653.58,56.7,82.16,0.811,-3.18,none
2026-02-01 10:20:22,cruise,360.13,9044.4,0.01,-0.08,-0.03,82.05,716.4,1656.73,56.71,82.15,0.808,-3.24,none
2026-02-01 10:20:23,cruise,360.01,9044.0,0.03,-0.04,-0.02,82.05,717.59,1656.18,56.72,82.14,0.803,-3.27,none
2026-02-01 10:20:24,cruise,360.09,9043.8,0.01,0.0,-0.03,82.01,718.15,1655.93,56.83,82.16,0.8,-3.28,none
